Season,League,Team,Minutes,Goals,Goals Conceded,xG,xG Faced,Non Penalty Shots,Non Penalty Shots Faced,xG/Shot,Opposition xG/Shot,Deep Progressions,Deep Completions,Passes Into Box,Pass OBV,Dribble & Carry OBV,Pressures,Pressures in Opposing Half,Counterpressures,Tackles,Interceptions,Non Aerial Duels,Corners,Non Throw-in Key Passes,Touches in box,Passes,Shots,Shots Outside Box,Box Cross%,Goalkeeper Long Ball%,Cumulative xG,Open Play xG
2020/21,Ligue 1,Lyon,3639.7467,2.0028,1.0632,1.8062,0.8806,14.9103,10.7562,0.1211,0.0818,50.987,5.0443,29.9938,0.9634,0.9947,123.9317,61.1745,51.2343,0,12.9322,17.1852,5.7366,9.9402,43.198,526.6602,15.1823,4.9701,0.4006,0.5799,2.0193,1.4852
2020/21,Ligue 1,Strasbourg,3628.678,1.2153,1.4385,1.0255,1.0307,10.4418,9.3505,0.0982,0.1102,37.6252,3.4723,26.2905,0.7788,0.6549,131.6264,53.3004,55.0365,0,15.9727,17.8329,4.0923,5.9277,29.1428,423.7493,10.7394,4.1916,0.5122,0.4773,1.2587,0.7387
2020/21,Ligue 1,Montpellier,3629.8621,1.4876,1.5372,1.0515,1.3387,11.5293,13.5377,0.0912,0.0988,37.489,2.6034,26.0836,0.8224,0.638,119.9549,46.5637,47.9522,0,12.6451,16.0171,4.5621,7.0167,28.7614,410.4701,11.6533,3.7935,0.5256,0.5184,1.1486,0.6726
2020/21,Ligue 1,Metz,3620.9788,1.0936,1.193,0.7843,0.9353,10.5137,11.5576,0.0746,0.0809,37.9041,1.7895,22.9661,0.5368,0.6998,134.6155,51.5993,49.6854,0,14.242,19.1384,3.9768,6.9842,20.9528,416.8955,10.7871,4.971,0.4945,0.4719,0.9985,0.6066
2020/21,Ligue 1,Lille,3628.7125,1.5873,0.5704,1.0646,0.6369,11.9298,8.3335,0.0892,0.0764,51.8117,3.3482,26.1911,0.5562,0.7273,133.9566,65.6513,54.5152,0,15.0797,17.4111,4.5636,7.887,29.0185,540.4892,12.0538,5.4316,0.4147,0.4041,1.1618,0.8923
2020/21,Ligue 1,Nantes,3652.3328,1.1581,1.3552,0.9996,1.0735,9.9552,11.1873,0.1004,0.0959,39.0818,3.1295,24.3707,0.5598,0.8092,141.0988,58.6474,53.4233,0,14.1443,19.467,4.3862,6.259,26.3913,403.6324,10.177,4.3369,0.455,0.3537,1.1734,0.7329
2020/21,Ligue 1,Angers,3639.6952,0.989,1.4341,0.8558,1.0553,9.8662,9.6436,0.0867,0.1094,38.6982,2.2254,23.7629,0.5433,0.6968,152.5182,61.3485,57.2685,0,13.6989,17.7295,4.1789,6.5032,23.7135,462.7228,10.0145,4.3272,0.4682,0.3924,0.9721,0.6535
2020/21,Ligue 1,Bordeaux,3619.0221,1.0444,1.3926,0.9234,1.1814,10.2707,11.5638,0.0899,0.1021,34.9901,2.3625,21.2377,0.5457,0.6677,130.6596,53.3182,52.1245,0,14.7968,15.2941,4.352,7.0378,22.9039,483.2963,10.3702,3.8795,0.4754,0.4894,1.0014,0.6414
2020/21,Ligue 1,Marseille,3666.3941,1.3255,1.1537,0.9647,1.0333,9.1561,10.8498,0.1053,0.0952,40.0366,2.6756,23.909,0.5319,0.7162,129.0205,56.2378,56.9742,0,13.7955,19.0977,4.2712,5.9895,24.8172,502.7282,9.3279,3.3875,0.4722,0.3941,1.0994,0.7134
2020/21,Ligue 1,Dijon,3617.4416,0.6219,1.8162,0.6617,1.5836,8.6082,13.1114,0.0768,0.1207,33.2389,1.5922,21.7944,0.4357,0.6044,134.0007,52.5951,56.551,0,16.8185,17.1917,3.6324,5.9461,20.6001,444.4964,8.7326,3.2094,0.4463,0.3867,0.7592,0.484
2020/21,Ligue 1,Stade Brestois,3625.263,1.2412,1.6385,1.0565,1.1215,11.0226,11.6184,0.0958,0.0965,41.3349,3.2025,27.3828,0.6629,0.77,145.4294,58.9612,51.2652,0,12.1894,17.3035,4.4438,7.6215,29.4433,478.5914,11.1219,3.7486,0.4641,0.5328,1.1343,0.7895
2020/21,Ligue 1,Nîmes,3660.5432,0.9834,1.7456,0.8404,1.3517,9.4166,12.5145,0.0892,0.108,31.2494,2.5324,23.1113,0.5988,0.669,150.199,60.2369,58.27,0,14.2355,17.5055,3.9584,6.0236,24.2423,410.1768,9.6133,3.7125,0.451,0.3985,0.9946,0.6271
2020/21,Ligue 1,Stade de Reims,3613.713,1.046,1.2452,0.7122,1.3155,8.9409,12.6019,0.0796,0.1043,36.1124,1.9176,20.5716,0.4016,0.6173,133.7156,52.749,51.4041,0,14.2706,18.0064,3.6361,6.1764,21.4184,427.646,9.0654,3.9599,0.4297,0.3886,0.8097,0.595
2020/21,Ligue 1,Lorient,3608.7604,1.2469,1.6958,0.982,1.056,10.4994,11.3473,0.0935,0.093,33.3687,1.7706,20.7245,0.5808,0.6311,141.6303,56.1882,53.4948,0,16.1606,20.0262,4.3893,6.534,20.0512,424.2675,10.7488,4.7634,0.4765,0.3709,1.1774,0.7799
2020/21,Ligue 1,Lens,3645.8447,1.3577,1.333,1.1441,0.9469,10.8863,10.0717,0.105,0.094,41.0028,2.4932,26.2655,0.7736,0.7447,122.9591,54.2837,49.939,0,15.4532,17.354,4.7643,7.1341,26.9073,466.7807,11.1825,4.2459,0.4821,0.4144,1.3762,0.8696
2020/21,Serie A,Juventus,3635.4331,1.9062,0.9407,1.5526,0.7793,14.5319,10.4719,0.1068,0.0744,52.4586,5.273,28.1974,0.7376,1.0834,124.9699,56.3454,47.5321,0,12.5267,15.4974,5.4711,10.0015,42.5313,570.5592,14.7795,4.6541,0.4468,0.6256,1.7466,1.1962
2020/21,Serie A,Cagliari,3651.7122,1.0597,1.4541,1.0095,1.4278,10.6224,13.6045,0.095,0.1049,36.9936,3.1546,27.5295,0.5951,0.7053,141.7389,55.5766,50.4995,0,12.0272,15.5023,4.1898,6.9008,29.3287,413.9291,10.7456,3.9926,0.4691,0.4565,1.106,0.7256
2020/21,Serie A,Hellas Verona,3637.2072,1.064,1.1877,0.9671,1.1125,9.7987,13.0649,0.0986,0.0851,38.8732,3.5384,28.1589,0.6605,0.6515,123.1026,54.4621,53.3733,0,15.7126,13.4113,4.5776,6.7551,30.2127,438.1713,9.8729,3.2167,0.4244,0.2902,1.0252,0.702
2020/21,Serie A,Napoli,3640.6726,2.1259,1.0135,1.4553,0.8909,15.8212,9.5669,0.0919,0.0931,48.675,5.3396,27.9096,0.6128,1.0094,125.4081,60.0465,48.1312,0,12.9783,15.3268,5.4385,10.6051,38.3418,546.1298,16.019,6.4273,0.403,0.5888,1.6103,1.1886
2020/21,Serie A,Atalanta,3603.8734,2.2475,1.1737,1.7124,0.8607,15.3335,8.0163,0.1116,0.1073,56.689,5.1694,32.0904,1.0405,0.8936,141.6725,72.3471,56.2145,0,16.4073,16.7819,5.0195,10.4137,47.4239,545.3132,15.5083,4.4701,0.3494,0.5189,1.8494,1.4074
2020/21,Serie A,AS Roma,3625.4082,1.688,1.3653,1.486,1.1033,13.3805,9.7064,0.111,0.1136,47.2664,3.823,27.2824,0.7194,0.9552,138.4478,65.2891,54.8876,0,15.2175,13.9018,5.4366,8.8376,34.0347,508.2627,13.5791,4.8656,0.4303,0.4735,1.6416,1.1942
2020/21,Serie A,Udinese,3643.7259,1.0373,1.4325,0.9192,0.9775,10.1022,11.0655,0.0909,0.0883,38.1614,3.5814,26.0831,0.5658,0.7498,125.1795,47.8438,47.6709,0,13.2144,14.647,4.026,6.4219,30.8008,431.4841,10.201,4.1495,0.4488,0.4829,0.9967,0.7126
2020/21,Serie A,Sassuolo,3652.1956,1.5771,1.3799,1.1614,1.1922,12.7402,12.9127,0.0911,0.0923,51.7004,4.6328,26.8605,0.5768,1.0388,121.8089,59.4875,50.1972,0,12.4445,14.6377,5.1256,8.5756,34.4505,583.3176,13.0852,5.6185,0.3788,0.5081,1.4318,0.9184
2020/21,Serie A,Genoa,3626.8659,1.1662,1.4392,0.821,1.2074,8.5362,13.3503,0.0961,0.0904,33.2766,1.9603,23.1025,0.4746,0.5917,146.2336,57.9674,55.5355,0,14.5662,15.9062,3.2011,5.6329,22.2837,441.5299,8.6355,2.8537,0.4232,0.3994,0.8987,0.7234
2020/21,Serie A,Sampdoria,3615.2381,1.2945,1.3443,0.9881,1.1656,10.5055,12.7709,0.094,0.0912,36.371,2.9126,29.1018,0.751,0.6533,153.6745,71.7712,58.4774,0,13.9907,15.8578,4.9042,6.6468,27.9815,438.8175,10.6548,3.8088,0.4739,0.4634,1.1051,0.6732
2020/21,Serie A,Benevento,3652.2909,0.9856,1.8481,0.8764,1.4381,10.1278,12.3456,0.0865,0.1164,29.9154,3.1049,25.5291,0.6775,0.6598,123.9742,47.0909,49.1609,0,13.0849,14.662,4.1645,6.5794,28.7819,376.9989,10.3003,3.3513,0.4613,0.4177,1.0116,0.6088
2020/21,Serie A,Lazio,3646.9665,1.5053,1.3572,1.204,0.9342,12.8079,9.575,0.094,0.0975,51.8979,4.4173,31.4151,0.7085,0.844,139.2828,60.1403,55.5502,0,15.1769,16.1887,4.6641,8.8347,36.6222,511.4277,13.0546,4.1705,0.4218,0.5778,1.3973,1.0466
2020/21,Serie A,Inter Milan,3619.3302,2.2131,0.8703,1.6025,0.813,13.5024,9.4492,0.1186,0.086,48.0917,5.1224,28.7705,0.9586,0.7874,126.2968,58.461,44.6601,0,12.9554,13.4527,5.1224,8.8027,40.9302,536.917,13.7262,4.3516,0.4122,0.568,1.7779,1.292
2020/21,Serie A,Fiorentina,3648.6682,1.1593,1.4553,0.9784,1.1214,9.0772,11.0012,0.1077,0.1019,39.6884,3.0586,24.9625,0.7395,0.6611,127.7479,54.9323,48.8397,0,12.9005,14.2572,4.1439,5.8459,26.6151,421.2057,9.2252,3.0339,0.5088,0.437,1.0944,0.7277
2020/21,Serie A,Bologna,3620.9649,1.2676,1.6155,1.1709,1.3811,12.3282,13.1981,0.0949,0.1046,42.4279,3.5045,24.8801,0.6602,0.7355,135.7842,58.9318,53.8861,0,15.3605,14.2172,4.9959,8.2519,30.4973,458.7285,12.4276,5.4681,0.4505,0.4677,1.2488,0.8788
2020/21,Serie A,Torino,3674.6277,1.2246,1.6899,1.0527,1.1986,11.1439,12.0991,0.0944,0.099,36.224,2.3757,26.5251,0.6514,0.7402,126.8455,53.9319,52.1195,0,15.3076,14.5729,4.1636,6.6374,26.9415,418.2546,11.2909,4.0657,0.5087,0.4329,1.1678,0.7499
2020/21,Serie A,Crotone,3620.467,1.1186,2.2869,0.7838,1.5887,8.7999,14.6417,0.089,0.1085,32.3659,2.4112,22.3976,0.5347,0.6831,131.378,51.2337,50.2642,0,12.2801,15.0394,3.4304,6.0406,22.7456,427.0968,9.0236,3.8033,0.415,0.4649,0.9591,0.619
2020/21,Serie A,AC Milan,3646.5663,1.8263,1.0119,1.3533,0.9705,13.2782,11.4271,0.1019,0.0849,44.1045,4.6893,28.2841,0.8446,0.8975,144.333,63.3801,51.3853,0,12.7846,16.7582,5.257,8.7863,37.4653,481.0278,13.7718,5.4791,0.4109,0.4882,1.7401,1.0002
2020/21,Serie A,Parma Calcio 1913,3636.3559,0.9652,2.0542,0.8795,1.3761,9.8257,13.0185,0.0895,0.1057,36.927,2.7967,23.6363,0.6444,0.7112,137.7587,52.8413,46.9755,0,14.85,15.741,3.8115,6.5587,25.9628,453.5942,9.9495,3.861,0.4492,0.5858,0.9765,0.6568
2020/21,Serie A,Spezia,3650.0522,1.2821,1.7753,1.011,1.4346,9.419,10.3313,0.1073,0.1388,38.7117,3.7478,22.2407,0.4055,0.7478,131.2994,62.1854,54.4677,0,14.5477,15.534,3.6985,6.1396,29.3173,479.0397,9.5423,3.0328,0.4212,0.5185,1.1076,0.7873
2020/21,Premier League,Arsenal,3679.3931,1.3453,0.9539,1.1507,0.9713,11.1295,10.2489,0.1033,0.0947,46.3772,4.8676,26.7353,0.5396,0.8676,114.0595,54.6448,44.4692,0,11.472,12.4504,5.0388,7.0691,35.1742,521.2544,11.2763,4.1093,0.4528,0.3989,1.2657,0.9751
2020/21,Premier League,Leicester City,3657.2008,1.6734,1.2304,1.1372,1.0543,11.6154,9.0807,0.0979,0.1161,42.6473,3.2976,25.6179,0.6132,0.8629,126.5147,53.8936,55.8623,0,13.8302,18.0629,5.2171,7.5549,30.3182,506.256,11.9107,4.7741,0.4034,0.4762,1.3686,0.8905
2020/21,Premier League,Liverpool,3689.2825,1.6588,1.0245,1.5915,0.8964,14.6369,7.9039,0.1087,0.1134,60.7679,6.0499,38.2757,0.8805,0.9656,131.5865,73.7216,60.3531,0,13.9295,13.6611,6.2207,10.0019,49.0827,622.7308,14.7833,4.9765,0.3702,0.5376,1.7062,1.3013
2020/21,Premier League,Southampton,3675.1604,1.1509,1.6652,0.9037,1.1058,10.2117,10.3097,0.0885,0.1072,36.0229,2.6447,23.7295,0.518,0.682,140.1734,60.9279,61.834,0,13.5177,19.1991,4.3345,6.318,28.1865,459.4085,10.3587,4.2855,0.4014,0.3231,1.0189,0.6386
2020/21,Premier League,West Bromwich Albion,3658.6775,0.8609,1.8695,0.7066,1.3975,8.2652,14.538,0.0854,0.0961,29.8878,2.2385,22.7049,0.6844,0.5141,135.0733,53.2569,52.7157,0,13.8246,16.2845,3.5668,5.1412,23.2215,335.5802,8.3636,3.5914,0.4799,0.3665,0.7837,0.4795
2020/21,Premier League,Everton,3683.7127,1.1482,1.1727,0.999,1.109,9.6505,12.2648,0.1035,0.0904,36.5256,2.6142,23.308,0.6757,0.6845,138.2599,53.2614,51.087,0,13.2176,16.7114,4.0801,6.4988,25.458,445.8328,9.7727,3.6159,0.4874,0.4515,1.0947,0.7229
2020/21,Premier League,Crystal Palace,3662.9951,1.0073,1.6216,0.7194,1.3172,8.5012,13.0712,0.0846,0.1007,31.8673,2.9238,20.9336,0.5596,0.6333,140.0493,51.5725,57.6659,0,15.8476,17.0761,3.71,5.5282,25.43,370.7621,8.5995,3.0958,0.4495,0.3719,0.7964,0.5199
2020/21,Premier League,Chelsea,3656.7917,1.4274,0.886,1.3586,0.7283,13.6102,8.171,0.0998,0.0891,53.2844,5.3407,28.8449,0.7324,0.9582,132.288,60.9632,55.8932,0,15.4315,16.6375,5.5622,10.1154,39.5264,619.0098,13.8564,4.8239,0.447,0.525,1.5514,1.0173
2020/21,Premier League,Burnley,3644.7908,0.8148,1.3581,0.88,1.3151,9.4573,13.8773,0.093,0.0947,34.2982,3.8026,31.7055,0.8412,0.5232,114.9201,56.9168,47.7311,0,13.6304,13.8773,4.2471,6.2472,28.8658,371.4534,9.5314,3.8026,0.4166,0.407,0.9381,0.5985
2020/21,Premier League,Brighton & Hove Albion,3662.5608,0.9829,1.1303,1.1072,0.7723,11.6967,8.6742,0.0946,0.089,41.602,4.4722,29.2909,0.7553,0.8193,127.2388,56.2229,53.8393,0,12.6305,16.3164,5.3814,8.2319,37.1789,478.0425,11.9178,4.1774,0.4303,0.4272,1.2805,0.8558
2020/21,Premier League,Manchester City,3638.2126,2.0532,0.7915,1.5492,0.5574,14.595,6.8027,0.1061,0.0819,66.6426,6.1596,29.487,0.4994,1.2504,112.7779,61.4477,48.6585,0,10.9834,13.7045,6.1101,9.5981,47.2732,660.217,14.8177,5.0711,0.3624,0.5305,1.7236,1.2455
2020/21,Premier League,Newcastle United,3692.6244,1.1211,1.5111,0.8649,1.2106,9.4323,13.9169,0.0917,0.0869,28.4919,2.3885,21.5456,0.5481,0.6566,132.1742,49.1601,44.4318,0,14.38,14.7943,3.8996,6.0201,22.5693,346.5827,9.6029,3.6803,0.526,0.3916,0.9986,0.6842
2020/21,Premier League,Tottenham Hotspur,3675.9334,1.6648,1.1017,1.1499,1.0147,10.8217,11.6786,0.1062,0.0868,39.6878,2.889,22.3045,0.5301,0.7432,143.7185,58.1974,57.5853,0,12.6335,16.9916,4.1132,6.5615,27.9357,486.4886,10.9441,4.1622,0.427,0.4367,1.2459,0.896
2020/21,Premier League,Manchester United,3684.9785,1.7829,1.0746,1.1632,0.9023,12.6269,10.3799,0.0921,0.0869,50.7519,4.5916,28.0625,0.564,0.9275,123.656,59.0559,51.8022,0,15.1425,14.4342,4.8114,8.6459,36.9527,536.6082,12.8955,5.0068,0.416,0.4542,1.3737,0.9327
2020/21,Premier League,West Ham United,3663.5013,1.5231,1.1546,1.1978,1.0816,11.3497,11.2515,0.1055,0.0961,37.7098,3.1445,25.0825,0.8386,0.7596,124.1844,48.2489,45.2763,0,13.7573,13.7081,4.1026,7.0997,29.7502,402.4264,11.448,3.6112,0.5357,0.4486,1.2748,0.859
2020/21,Premier League,Wolverhampton Wanderers,3697.2765,0.8763,1.2657,0.8748,0.9584,11.2461,10.6132,0.0777,0.0903,40.5541,3.3348,22.2974,0.4882,0.818,126.7987,46.1042,48.5384,0,13.5342,15.0191,5.0631,8.0085,26.8008,454.1532,11.3434,4.6006,0.5425,0.4758,0.9511,0.5831
2020/21,Premier League,Sheffield United,3675.0773,0.4897,1.5428,0.6943,1.3752,7.812,13.2487,0.0888,0.1038,36.5624,3.2325,25.3953,0.5054,0.5805,149.9478,65.019,52.2846,0,14.4486,16.3833,4.1631,5.8039,25.4688,388.0816,7.91,2.7917,0.4696,0.3518,0.771,0.5257
2020/21,Premier League,Fulham,3662.5244,0.6634,1.3023,0.8856,1.1625,10.8122,10.3453,0.0819,0.1123,39.9069,3.1453,26.3916,0.5301,0.6906,126.4291,57.0098,56.6412,0,15.3336,16.5132,4.03,7.8634,29.8318,463.4262,10.9596,4.1774,0.4944,0.4419,1.0012,0.6856
2020/21,Premier League,Aston Villa,3692.0903,1.3407,1.1213,1.1612,1.1042,12.6269,13.0657,0.0919,0.0845,40.0992,4.5583,29.2517,0.7773,0.7849,132.7053,59.5272,55.9682,0,12.8951,14.382,5.1678,8.8486,37.9541,403.5762,12.7732,4.2414,0.4508,0.4166,1.2758,0.8501
2020/21,Premier League,Leeds United,3659.1085,1.5249,1.3281,1.271,1.328,12.8883,13.5032,0.0986,0.0983,41.4937,4.0337,31.606,0.664,0.836,164.5728,69.0168,62.7201,0,15.2004,20.218,5.6079,8.6332,36.1071,492.9561,12.9867,4.2305,0.4319,0.5154,1.3481,0.9907
2020/21,Bundesliga,Bayern Munich,3236.4442,2.753,1.2235,1.7944,1.0433,15.8229,9.427,0.1134,0.1106,62.8745,7.4248,38.7647,1.0897,1.0057,138.6521,76.6118,61.6788,0,16.7962,16.24,6.5905,10.4281,54.8657,610.114,16.101,5.2835,0.4074,0.6597,2.0123,1.4893
2020/21,Bundesliga,Augsburg,3238.2542,1.0005,1.5008,0.872,1.2847,9.3105,13.2571,0.0936,0.0969,29.1823,1.6397,23.7905,0.5991,0.6423,142.0209,57.0307,58.1702,0,16.4533,16.092,3.3629,6.0032,23.2069,391.1552,9.4495,3.3907,0.3971,0.4403,0.9809,0.6832
2020/21,Bundesliga,Hertha Berlin,3252.4804,1.1345,1.4389,1.0124,1.0689,10.5703,11.7049,0.0957,0.0913,36.8856,3.3758,24.0462,0.5062,0.838,150.1715,61.5407,58.9396,0,14.8594,16.1876,4.206,7.0008,29.3314,443.4861,10.7364,3.9846,0.4556,0.5061,1.1425,0.7656
2020/21,Bundesliga,VfB Stuttgart,3232.2574,1.5592,1.5314,1.3061,1.2712,12.5299,12.697,0.1042,0.1001,43.5485,3.5362,27.7329,0.6409,1.0234,129.9215,61.0347,59.197,0,14.2562,15.8712,4.3158,8.4089,33.8586,493.4291,12.7526,4.2601,0.4106,0.4529,1.4807,1.0437
2020/21,Bundesliga,Hoffenheim,3237.7739,1.4454,1.501,1.2601,1.2023,11.7024,10.3404,0.1076,0.1162,43.4187,4.3919,29.409,0.7604,0.775,132.5633,63.7938,58.2622,0,13.0089,16.4001,4.3363,7.9221,34.746,500.7885,11.8692,4.1139,0.4073,0.4499,1.3907,0.9996
2020/21,Bundesliga,Werder Bremen,3246.7947,0.9979,1.58,0.8005,1.2411,10.0345,12.5847,0.0797,0.0986,32.8477,2.5224,22.8964,0.6621,0.5084,153.4836,61.5376,59.6249,0,17.4079,16.8535,3.2154,6.2646,23.2567,426.5499,10.1731,4.2688,0.4285,0.4921,0.9091,0.6019
2020/21,Bundesliga,FSV Mainz 05,3247.592,1.0808,1.5519,1.1327,1.2444,10.3646,12.443,0.1092,0.1,32.1191,3.2701,28.3225,0.8143,0.6396,149.2336,66.0951,60.9682,0,17.3205,19.0664,3.6026,6.9004,29.3201,378.0585,10.5031,3.8243,0.4001,0.3686,1.2413,0.8808
2020/21,Bundesliga,Wolfsburg,3243.0304,1.6928,1.0268,1.2272,1.0102,13.1821,9.8796,0.0931,0.1022,42.6823,4.135,29.1394,0.6948,0.7483,161.7931,77.8438,64.7172,0,17.2061,19.7037,4.8843,8.5475,33.7184,475.6662,13.2653,5.3283,0.419,0.4968,1.2925,0.9645
2020/21,Bundesliga,Borussia Dortmund,3222.9947,2.0943,1.2845,1.7338,0.9643,13.655,10.4437,0.1269,0.0923,54.4803,6.2271,32.085,0.7741,0.9802,133.6738,64.952,61.4056,0,15.1629,16.5591,4.8309,8.9637,46.0751,623.9135,13.8504,4.1886,0.3333,0.546,1.887,1.4564
2020/21,Bundesliga,Schalke 04,3206.8565,0.7016,2.4135,0.6662,1.7137,8.5878,16.3898,0.0775,0.1045,29.5523,2.3013,20.768,0.348,0.6552,149.4454,56.9716,61.4059,0,16.5302,17.5686,3.48,5.7252,23.2938,411.6273,8.672,3.3397,0.3797,0.368,0.7322,0.4902
2020/21,Bundesliga,RB Leipzig,3224.1195,1.6748,0.8932,1.5813,0.6876,14.8505,7.3136,0.1064,0.094,55.4104,5.9178,33.8324,0.8016,0.94,147.1378,79.8078,64.8735,0,15.5484,16.3579,5.1362,10.4958,44.3283,596.5628,15.1297,5.3037,0.3589,0.5671,1.8,1.2314
2020/21,Bundesliga,Freiburg,3231.2497,1.4483,1.4483,1.1049,1.3256,10.7512,13.7872,0.1027,0.0961,34.5934,3.1195,26.2096,0.7513,0.6407,140.5462,65.7052,51.8065,0,15.9597,13.9265,3.4259,7.1025,29.0785,443.0576,10.9183,3.5651,0.4569,0.3838,1.2359,0.8089
2020/21,Bundesliga,Eintracht Frankfurt,3247.4999,1.9122,1.4688,1.3241,1.1279,12.1385,11.7782,0.109,0.0957,46.1709,4.1293,29.8752,0.8434,0.7916,150.6789,68.8129,66.8452,0,16.5173,18.4018,5.709,8.4526,34.9468,510.3741,12.3602,3.6304,0.4925,0.4223,1.4978,1.0661
2020/21,Bundesliga,Borussia Mönchengladbach,3249.8044,1.7724,1.5508,1.23,1.1255,12.213,12.5176,0.1007,0.0899,39.4916,3.1848,26.9185,0.5535,0.837,133.3741,63.6684,59.902,0,18.001,15.5086,4.8464,8.0035,33.5097,520.8682,12.5176,4.071,0.4053,0.5207,1.4686,0.94
2020/21,Bundesliga,FC Köln,3236.8229,0.9453,1.6683,0.9507,1.3261,9.8151,11.4556,0.0968,0.1157,34.2558,2.6414,26.0255,0.7264,0.6031,141.8335,57.2783,57.0837,0,16.2659,17.9898,3.7536,6.3951,24.385,436.6782,9.982,3.5868,0.4807,0.4904,1.0814,0.6101
2020/21,Bundesliga,Arminia Bielefeld,3234.7934,0.7233,1.4467,0.8106,1.3909,9.1535,12.2418,0.0885,0.1136,31.189,2.9491,25.4575,0.5846,0.5679,160.4522,69.6953,59.9574,0,12.3531,17.5281,3.2552,5.8427,24.289,404.0938,9.2092,3.8395,0.3814,0.4982,0.8542,0.6064
2020/21,Bundesliga,Union Berlin,3249.2565,1.3849,1.191,1.07,1.0125,10.747,10.0546,0.0995,0.1007,34.8725,2.3543,25.3165,0.6665,0.7082,137.6622,55.785,50.7993,0,16.3422,16.2037,3.9055,6.98,24.9287,439.4943,10.9409,3.6285,0.4814,0.4421,1.222,0.7969
2020/21,Bundesliga,Bayer Leverkusen,3227.3207,1.478,1.0875,1.1941,1.0339,12.4654,9.593,0.0957,0.1077,51.5071,4.6013,28.6677,0.5756,0.8159,133.634,64.3351,60.3751,0,13.4693,15.5608,5.1033,8.6728,34.3566,600.2099,12.5491,4.685,0.4348,0.4875,1.2597,0.9867
2020/21,La Liga,Deportivo Alavés,3650.4298,0.8875,1.4053,0.8683,1.1312,8.3086,9.8618,0.1045,0.1147,29.7088,2.2435,25.0737,0.6216,0.4801,134.3923,58.3328,49.7037,0,13.9298,14.201,3.5009,5.6459,23.2246,349.3314,8.5058,2.7366,0.4129,0.5249,1.0228,0.5795
2020/21,La Liga,Valencia,3689.6765,1.2196,1.2927,0.83,1.141,9.2934,13.0499,0.0893,0.0874,36.247,2.0733,21.8799,0.56,0.6524,118.4738,47.5407,43.955,0,11.3912,12.3669,3.9759,5.7322,21.8311,401.401,9.5374,4.6101,0.4526,0.4782,1.0212,0.646
2020/21,La Liga,Celta Vigo,3660.6199,1.3522,1.4014,1.0418,1.0471,8.5805,10.0065,0.1214,0.1046,35.4775,2.5323,22.4716,0.5395,0.6494,147.4176,60.7028,58.4655,0,11.9979,17.2839,3.0732,5.3597,23.455,470.9694,8.7526,2.6798,0.4146,0.3539,1.1767,0.858
2020/21,La Liga,Real Sociedad,3616.5636,1.4682,0.9456,1.2235,0.8122,10.4021,8.2371,0.1176,0.0986,40.1403,4.1061,29.34,0.8361,0.6754,126.1694,63.2091,53.6282,0,11.8952,13.9358,4.8775,6.5448,34.3917,466.3543,10.7007,3.3844,0.3994,0.4571,1.4574,0.9154
2020/21,La Liga,Atlético Madrid,3631.5643,1.6604,0.6195,1.1268,0.7289,11.2017,8.8226,0.1005,0.0826,43.8158,4.3369,28.5496,0.6806,0.7182,126.9618,56.7771,54.5467,0,13.2091,17.447,4.8574,7.1869,36.4801,510.5733,11.3752,3.8661,0.3663,0.4661,1.2627,0.9063
2020/21,La Liga,Sevilla,3642.4518,1.3095,0.8153,1.1255,0.7476,11.1683,8.4997,0.1007,0.0879,46.4769,3.8051,26.4382,0.6835,0.6373,116.5011,54.6307,48.2065,0,11.5142,14.1086,4.1263,8.475,31.9729,563.9498,11.3412,4.0275,0.4635,0.5211,1.2611,0.8703
2020/21,La Liga,Athletic Club,3618.2414,1.1442,1.0447,0.9484,0.77,10.049,9.2531,0.0943,0.0832,42.9822,3.0346,29.5502,0.5646,0.7814,130.5136,64.4235,53.6531,0,12.1384,13.009,4.925,6.89,27.1623,439.6472,10.1734,3.6315,0.4452,0.4814,1.0459,0.7305
2020/21,La Liga,Getafe,3653.4076,0.6897,1.0592,0.6863,0.7944,8.6959,7.7106,0.0789,0.103,35.7693,3.1285,28.3789,0.5872,0.5187,150.7387,73.6818,60.0343,0,15.0763,15.1995,3.5227,5.7644,26.5067,330.423,8.8191,3.572,0.4696,0.4158,0.7828,0.4854
2020/21,La Liga,Barcelona,3635.6832,2.1041,0.9406,1.6718,0.842,14.1844,7.9462,0.1178,0.1059,69.4614,8.1937,30.4977,0.7477,1.0784,125.605,63.0252,51.044,0,12.8476,13.5655,5.3717,9.7533,49.4597,705.9278,14.3824,5.2727,0.2605,0.6476,1.8269,1.4189
2020/21,La Liga,Real Betis,3650.3455,1.2327,1.2327,0.9057,0.9039,10.7743,8.7279,0.084,0.1035,39.6702,3.7229,24.0141,0.5688,0.6821,129.7603,58.5561,53.0086,0,14.5712,14.9163,4.5365,7.4212,31.5093,481.3434,11.0455,4.6844,0.4147,0.392,1.1182,0.674
2020/21,La Liga,Real Madrid,3609.8,1.6704,0.698,1.3811,0.7139,13.7874,8.6763,0.1001,0.0822,58.4409,5.1609,30.5169,0.6799,0.8471,121.5191,54.6512,44.7531,0,14.0118,14.2611,5.6097,9.7235,41.6865,599.7423,13.8622,5.3105,0.4403,0.4701,1.4397,1.0259
